# {'participant': 'juan-carlos', 'session': 'baseline', 'EEG': 'Yes', 'date': '2022_févr._01_1549', 'expName': 'FT-RSGT-rTMS', 'frameRate': 60.00022888270905}
subj, EEG,trial,time, stimulus, response
juan-carlos,True,291,282.9073431492,stimulus,
juan-carlos,True,291,283.4262762070,tap,l
juan-carlos,True,292,283.6573560238,stimulus,
juan-carlos,True,292,284.3389589787,tap,s
juan-carlos,True,293,284.4073760509,stimulus,
juan-carlos,True,293,285.0812730789,tap,s
juan-carlos,True,294,285.1573929787,stimulus,
juan-carlos,True,294,285.8033800125,tap,l
juan-carlos,True,295,285.9074110985,stimulus,
juan-carlos,True,295,286.5983710289,tap,s
juan-carlos,True,296,286.6574301720,stimulus,
juan-carlos,True,296,287.2798681259,tap,s
juan-carlos,True,297,287.4074511528,stimulus,
juan-carlos,True,297,287.9978389740,tap,l
juan-carlos,True,298,288.1574680805,stimulus,
juan-carlos,True,298,288.7968750000,tap,s
juan-carlos,True,299,288.9075360298,stimulus,
juan-carlos,True,299,289.5149240494,tap,s
juan-carlos,True,300,289.6575391293,stimulus,
juan-carlos,True,300,290.2897610664,tap,l
juan-carlos,True,301,290.4075391293,stimulus,
juan-carlos,True,301,291.1536071301,tap,s
juan-carlos,True,302,291.1575400829,stimulus,
juan-carlos,True,302,291.8676350117,tap,s
juan-carlos,True,303,291.9075551033,stimulus,
juan-carlos,True,303,292.5368981361,tap,l
juan-carlos,True,304,292.6576280594,stimulus,
juan-carlos,True,304,293.3359270096,tap,s
juan-carlos,True,305,293.4076290131,stimulus,
juan-carlos,True,305,294.0945451260,tap,s
juan-carlos,True,306,294.1576302052,stimulus,
juan-carlos,True,306,294.8408591747,tap,l
juan-carlos,True,307,294.9076321125,stimulus,
juan-carlos,True,308,295.6576380730,stimulus,
juan-carlos,True,309,296.4076731205,stimulus,
juan-carlos,True,310,297.1576662064,stimulus,
juan-carlos,True,310,297.2047791481,tap,l
juan-carlos,True,311,297.9076850414,stimulus,
juan-carlos,True,311,297.9227621555,tap,s
juan-carlos,True,311,298.6569321156,tap,s
juan-carlos,True,312,298.6578631401,stimulus,
juan-carlos,True,312,299.3870961666,tap,l
juan-carlos,True,313,299.4077169895,stimulus,
juan-carlos,True,314,300.1577410698,stimulus,
juan-carlos,True,314,300.1860361099,tap,s
juan-carlos,True,314,300.8514471054,tap,s
juan-carlos,True,315,300.9077510834,stimulus,
juan-carlos,True,315,301.6099460125,tap,l
juan-carlos,True,316,301.6577579975,stimulus,
juan-carlos,True,316,302.3562290668,tap,s
juan-carlos,True,317,302.4077701569,stimulus,
juan-carlos,True,317,303.0823090076,tap,s
juan-carlos,True,318,303.1577870846,stimulus,
juan-carlos,True,318,303.7921380997,tap,l
juan-carlos,True,319,303.9078121185,stimulus,
juan-carlos,True,319,304.5669081211,tap,s
juan-carlos,True,320,304.6578350067,stimulus,
juan-carlos,True,320,305.3173761368,tap,s
juan-carlos,True,321,305.4078481197,stimulus,
juan-carlos,True,321,306.0191950798,tap,l
juan-carlos,True,322,306.1578681469,stimulus,
juan-carlos,True,322,306.8304231167,tap,s
juan-carlos,True,323,306.9078841209,stimulus,
juan-carlos,True,323,307.5483100414,tap,s
juan-carlos,True,324,307.6579082012,stimulus,
juan-carlos,True,324,308.2419240475,tap,l
juan-carlos,True,325,308.4079191685,stimulus,
juan-carlos,True,325,308.9964101315,tap,s
juan-carlos,True,326,309.1579360962,stimulus,
juan-carlos,True,326,309.7956941128,tap,s
juan-carlos,True,327,309.9079840183,stimulus,
juan-carlos,True,327,310.5298111439,tap,l
juan-carlos,True,328,310.6580100060,stimulus,
juan-carlos,True,328,311.3006420135,tap,s
juan-carlos,True,329,311.4080061913,stimulus,
juan-carlos,True,329,312.0142641068,tap,s
juan-carlos,True,330,312.1580231190,stimulus,
juan-carlos,True,330,312.7890450954,tap,l
juan-carlos,True,331,312.9080381393,stimulus,
juan-carlos,True,331,313.4826869965,tap,s
juan-carlos,True,332,313.6580600739,stimulus,
juan-carlos,True,332,314.1641499996,tap,s
juan-carlos,True,333,314.4080791473,stimulus,
juan-carlos,True,333,314.8416101933,tap,l
juan-carlos,True,334,315.1580719948,stimulus,
juan-carlos,True,334,315.6528949738,tap,s
juan-carlos,True,335,315.9081201553,stimulus,
juan-carlos,True,335,316.3911030293,tap,s
juan-carlos,True,336,316.6581351757,stimulus,
juan-carlos,True,336,317.1739771366,tap,l
juan-carlos,True,337,317.4081561565,stimulus,
juan-carlos,True,337,317.9325621128,tap,s
juan-carlos,True,338,318.1581721306,stimulus,
juan-carlos,True,338,318.7073700428,tap,s
juan-carlos,True,339,318.9081881046,stimulus,
juan-carlos,True,339,319.4131519794,tap,l
juan-carlos,True,340,319.6582031250,stimulus,
juan-carlos,True,340,320.3014030457,tap,s
juan-carlos,True,341,320.4082171917,stimulus,
juan-carlos,True,341,321.0437781811,tap,s
juan-carlos,True,342,321.1582281590,stimulus,
juan-carlos,True,342,321.8265671730,tap,l
juan-carlos,True,343,321.9082531929,stimulus,
juan-carlos,True,343,322.5486440659,tap,s
juan-carlos,True,344,322.6582701206,stimulus,
juan-carlos,True,344,323.2504341602,tap,s
juan-carlos,True,345,323.4082791805,stimulus,
juan-carlos,True,345,323.9927241802,tap,l
juan-carlos,True,346,324.1583039761,stimulus,
juan-carlos,True,346,324.7106931210,tap,s
juan-carlos,True,347,324.9082951546,stimulus,
juan-carlos,True,347,325.4042580128,tap,s
juan-carlos,True,348,325.6583352089,stimulus,
juan-carlos,True,348,326.1627531052,tap,l
juan-carlos,True,349,326.4083530903,stimulus,
juan-carlos,True,349,326.9699850082,tap,s
juan-carlos,True,350,327.1583662033,stimulus,
juan-carlos,True,351,327.9083871841,stimulus,
juan-carlos,True,351,327.9555740356,tap,s
juan-carlos,True,351,328.5842761993,tap,l
juan-carlos,True,352,328.6584060192,stimulus,
juan-carlos,True,352,329.3144130707,tap,s
juan-carlos,True,353,329.4084300995,stimulus,
juan-carlos,True,353,330.0973911285,tap,s
juan-carlos,True,354,330.1584451199,stimulus,
juan-carlos,True,354,330.8558859825,tap,l
juan-carlos,True,355,330.9084641933,stimulus,
juan-carlos,True,355,331.5697879791,tap,s
juan-carlos,True,356,331.6584889889,stimulus,
juan-carlos,True,356,332.3728811741,tap,s
juan-carlos,True,357,332.4084801674,stimulus,
juan-carlos,True,357,333.0908889771,tap,l
juan-carlos,True,358,333.1585810184,stimulus,
juan-carlos,True,358,333.8291931152,tap,s
juan-carlos,True,359,333.9085810184,stimulus,
juan-carlos,True,359,334.6038429737,tap,s
juan-carlos,True,360,338.0204870701,probe_task,3
juan-carlos, True,360,340.6377120018,probe_intention,1
juan-carlos,True,360,343.0377101898,probe_distraction,1
juan-carlos,True,361,346.8205301762,stimulus,
juan-carlos,True,362,347.5703840256,stimulus,
juan-carlos,True,362,348.3084931374,tap,l
juan-carlos,True,363,348.3204061985,stimulus,
juan-carlos,True,363,349.0425992012,tap,s
juan-carlos,True,364,349.0704181194,stimulus,
juan-carlos,True,364,349.7322010994,tap,s
juan-carlos,True,365,349.8204400539,stimulus,
juan-carlos,True,365,350.5637030602,tap,l
juan-carlos,True,366,350.5704569817,stimulus,
juan-carlos,True,367,351.3204741478,stimulus,
juan-carlos,True,367,351.3466010094,tap,s
juan-carlos,True,368,352.0704929829,stimulus,
juan-carlos,True,368,352.0888030529,tap,s
juan-carlos,True,368,352.7500832081,tap,l
juan-carlos,True,369,352.8205142021,stimulus,
juan-carlos,True,369,353.5167059898,tap,s
juan-carlos,True,370,353.5706040859,stimulus,
juan-carlos,True,370,354.2346541882,tap,s
juan-carlos,True,371,354.3206050396,stimulus,
juan-carlos,True,371,354.9770860672,tap,l
juan-carlos,True,372,355.0706059933,stimulus,
juan-carlos,True,372,355.6950061321,tap,s
juan-carlos,True,373,355.8206059933,stimulus,
juan-carlos,True,373,356.4453911781,tap,s
juan-carlos,True,374,356.5706081390,stimulus,
juan-carlos,True,374,357.1066851616,tap,l
juan-carlos,True,375,357.3206779957,stimulus,
juan-carlos,True,375,357.9867691994,tap,s
juan-carlos,True,376,358.0706801414,stimulus,
juan-carlos,True,376,358.6723470688,tap,s
juan-carlos,True,377,358.8206870556,stimulus,
juan-carlos,True,377,359.4106621742,tap,l
juan-carlos,True,378,359.5707201958,stimulus,
juan-carlos,True,378,360.1083390713,tap,s
juan-carlos,True,379,360.3207070827,stimulus,
juan-carlos,True,379,360.8304471970,tap,s
juan-carlos,True,380,361.0707039833,stimulus,
juan-carlos,True,380,361.5564641953,tap,l
juan-carlos,True,381,361.8207230568,stimulus,
juan-carlos,True,381,362.2784430981,tap,s
juan-carlos,True,382,362.5707650185,stimulus,
juan-carlos,True,382,363.0046660900,tap,s
juan-carlos,True,383,363.3207612038,stimulus,
juan-carlos,True,383,363.7510170937,tap,l
juan-carlos,True,384,364.0707831383,stimulus,
juan-carlos,True,384,364.4852521420,tap,s
juan-carlos,True,385,364.8208000660,stimulus,
juan-carlos,True,385,365.2518301010,tap,s
juan-carlos,True,386,365.5708191395,stimulus,
juan-carlos,True,386,365.9819061756,tap,l
juan-carlos,True,387,366.3208351135,stimulus,
juan-carlos,True,387,366.8783740997,tap,s
juan-carlos,True,388,367.0708901882,stimulus,
juan-carlos,True,388,367.5882561207,tap,s
juan-carlos,True,389,367.8208680153,stimulus,
juan-carlos,True,389,368.3468110561,tap,l
juan-carlos,True,390,368.5708839893,stimulus,
juan-carlos,True,390,369.0931210518,tap,s
juan-carlos,True,391,369.3209271431,stimulus,
juan-carlos,True,391,369.7666220665,tap,s
juan-carlos,True,392,370.0709722042,stimulus,
juan-carlos,True,392,370.7158081532,tap,l
juan-carlos,True,393,370.8209400177,stimulus,
juan-carlos,True,393,371.5066251755,tap,s
juan-carlos,True,394,371.5709531307,stimulus,
juan-carlos,True,394,372.2529580593,tap,s
juan-carlos,True,395,372.3209741116,stimulus,
juan-carlos,True,395,372.9668531418,tap,l
juan-carlos,True,396,373.0709991455,stimulus,
juan-carlos,True,396,373.7334830761,tap,s
juan-carlos,True,397,373.8210160732,stimulus,
juan-carlos,True,397,374.4758579731,tap,s
juan-carlos,True,398,374.5710351467,stimulus,
juan-carlos,True,398,375.1897051334,tap,l
juan-carlos,True,399,375.3210511208,stimulus,
juan-carlos,True,399,376.0090601444,tap,s
juan-carlos,True,400,376.0710740089,stimulus,
juan-carlos,True,400,376.7107901573,tap,s
juan-carlos,True,401,376.8211190701,stimulus,
juan-carlos,True,401,377.4369301796,tap,l
juan-carlos,True,402,377.5711112022,stimulus,
juan-carlos,True,402,378.2197921276,tap,s
juan-carlos,True,403,378.3211359978,stimulus,
juan-carlos,True,403,378.9579720497,tap,s
juan-carlos,True,404,379.0711510181,stimulus,
juan-carlos,True,404,379.6922330856,tap,l
juan-carlos,True,405,379.8211660385,stimulus,
juan-carlos,True,405,380.4507761002,tap,s
juan-carlos,True,406,380.5711910725,stimulus,
juan-carlos,True,406,381.1889560223,tap,s
juan-carlos,True,407,381.3212060928,stimulus,
juan-carlos,True,407,381.9637591839,tap,l
juan-carlos,True,408,382.0712220669,stimulus,
juan-carlos,True,408,382.6289231777,tap,s
juan-carlos,True,409,382.8212440014,stimulus,
juan-carlos,True,409,383.3267440796,tap,s
juan-carlos,True,410,383.5712699890,stimulus,
juan-carlos,True,410,383.9312620163,tap,l
juan-carlos,True,411,384.3212811947,stimulus,
juan-carlos,True,411,384.7545161247,tap,s
juan-carlos,True,412,385.0713021755,stimulus,
juan-carlos,True,412,385.4603681564,tap,s
juan-carlos,True,413,385.8213210106,stimulus,
juan-carlos,True,413,386.1296930313,tap,l
juan-carlos,True,414,386.5713381767,stimulus,
juan-carlos,True,414,386.8639481068,tap,s
juan-carlos,True,415,387.3213582039,stimulus,
juan-carlos,True,415,387.7602920532,tap,s
juan-carlos,True,416,388.0713791847,stimulus,
juan-carlos,True,416,388.5229420662,tap,l
juan-carlos,True,417,388.8213810921,stimulus,
juan-carlos,True,417,389.3787410259,tap,s
juan-carlos,True,418,389.5714349747,stimulus,
juan-carlos,True,418,390.0399169922,tap,s
juan-carlos,True,419,390.3214321136,stimulus,
juan-carlos,True,419,390.8350191116,tap,l
juan-carlos,True,420,391.0714480877,stimulus,
juan-carlos,True,420,391.7475700378,tap,s
juan-carlos,True,421,391.8214581013,stimulus,
juan-carlos,True,421,392.4493479729,tap,s
juan-carlos,True,422,392.5714731216,stimulus,
juan-carlos,True,422,393.1997961998,tap,l
juan-carlos,True,423,393.3214981556,stimulus,
juan-carlos,True,423,393.9948050976,tap,s
juan-carlos,True,424,394.0715119839,stimulus,
juan-carlos,True,424,394.6924390793,tap,s
juan-carlos,True,425,394.8215320110,stimulus,
juan-carlos,True,425,395.3455200195,tap,l
juan-carlos,True,426,395.5715479851,stimulus,
juan-carlos,True,426,396.1850900650,tap,s
juan-carlos,True,427,396.3215661049,stimulus,
juan-carlos,True,427,396.7816541195,tap,s
juan-carlos,True,428,397.0716550350,stimulus,
juan-carlos,True,428,397.7063610554,tap,l
juan-carlos,True,429,397.8216550350,stimulus,
juan-carlos,True,430,398.5716741085,stimulus,
juan-carlos,True,430,398.6999640465,tap,s
juan-carlos,True,430,399.1868681908,tap,s
juan-carlos,True,431,399.3216571808,stimulus,
juan-carlos,True,431,399.9413650036,tap,l
juan-carlos,True,432,400.0716581345,stimulus,
juan-carlos,True,432,400.7525570393,tap,s
juan-carlos,True,433,400.8217291832,stimulus,
juan-carlos,True,433,401.4705610275,tap,s
juan-carlos,True,434,401.5717301369,stimulus,
juan-carlos,True,434,402.1764001846,tap,s
juan-carlos,True,435,402.3217370510,stimulus,
juan-carlos,True,435,402.8862440586,tap,l
juan-carlos,True,436,403.0717620850,stimulus,
juan-carlos,True,436,403.5799009800,tap,s
juan-carlos,True,437,403.8217821121,stimulus,
juan-carlos,True,437,404.3586621284,tap,s
juan-carlos,True,438,404.5717751980,stimulus,
juan-carlos,True,438,405.1374371052,tap,l
juan-carlos,True,439,405.3217890263,stimulus,
juan-carlos,True,439,405.9202351570,tap,s
juan-carlos,True,440,406.0718050003,stimulus,
juan-carlos,True,440,406.7071101665,tap,s
juan-carlos,True,441,406.8218131065,stimulus,
juan-carlos,True,441,407.3967421055,tap,l
juan-carlos,True,442,407.5718340874,stimulus,
juan-carlos,True,442,408.0659191608,tap,s
juan-carlos,True,443,408.3218681812,stimulus,
juan-carlos,True,443,408.8164150715,tap,s
juan-carlos,True,444,409.0718660355,stimulus,
juan-carlos,True,444,409.5628051758,tap,l
juan-carlos,True,445,409.8218820095,stimulus,
juan-carlos,True,445,410.2969319820,tap,s
juan-carlos,True,446,410.5718929768,stimulus,
juan-carlos,True,446,411.0149171352,tap,s
juan-carlos,True,447,411.3219130039,stimulus,
juan-carlos,True,447,411.8302800655,tap,l
juan-carlos,True,448,412.0719640255,stimulus,
juan-carlos,True,448,412.7549791336,tap,s
juan-carlos,True,449,412.8219490051,stimulus,
juan-carlos,True,449,413.3999581337,tap,s
juan-carlos,True,450,413.5719671249,stimulus,
juan-carlos,True,450,414.1101582050,tap,l
juan-carlos,True,451,414.3219780922,stimulus,
juan-carlos,True,451,414.8359751701,tap,s
juan-carlos,True,452,415.0719950199,stimulus,
juan-carlos,True,452,415.6027271748,tap,s
juan-carlos,True,453,415.8219890594,stimulus,
juan-carlos,True,453,416.3368961811,tap,l
juan-carlos,True,454,419.7509241104,probe_task,3
juan-carlos, True,454,422.2345240116,probe_intention,1
juan-carlos,True,454,424.5676400661,probe_distraction,1
juan-carlos,True,455,428.3511459827,stimulus,
juan-carlos,True,455,429.0765161514,tap,s
juan-carlos,True,456,429.1010031700,stimulus,
juan-carlos,True,456,429.7702410221,tap,l
juan-carlos,True,457,429.8510191441,stimulus,
juan-carlos,True,457,430.5448770523,tap,s
juan-carlos,True,458,430.6010510921,stimulus,
juan-carlos,True,458,431.2790720463,tap,s
juan-carlos,True,459,431.3510401249,stimulus,
juan-carlos,True,459,432.0132000446,tap,l
juan-carlos,True,460,432.1010591984,stimulus,
juan-carlos,True,460,432.6825540066,tap,s
juan-carlos,True,461,432.8510761261,stimulus,
juan-carlos,True,461,433.3073771000,tap,s
juan-carlos,True,462,433.6010951996,stimulus,
juan-carlos,True,462,434.1510121822,tap,l
juan-carlos,True,463,434.3511211872,stimulus,
juan-carlos,True,463,434.9987490177,tap,s
juan-carlos,True,464,435.1011381149,stimulus,
juan-carlos,True,464,435.7369921207,tap,s
juan-carlos,True,465,435.8511559963,stimulus,
juan-carlos,True,465,436.4631261826,tap,l
juan-carlos,True,466,436.6011800766,stimulus,
juan-carlos,True,466,437.2459340096,tap,s
juan-carlos,True,467,437.3511991501,stimulus,
juan-carlos,True,467,437.9397881031,tap,s
juan-carlos,True,468,438.1012070179,stimulus,
juan-carlos,True,468,438.6658191681,tap,l
juan-carlos,True,469,438.8512291908,stimulus,
juan-carlos,True,469,439.3960690498,tap,s
juan-carlos,True,470,439.6012520790,stimulus,
juan-carlos,True,470,440.1424231529,tap,s
juan-carlos,True,471,440.3512611389,stimulus,
juan-carlos,True,471,440.7873940468,tap,l
juan-carlos,True,472,441.1012821198,stimulus,
juan-carlos,True,472,441.5297830105,tap,s
juan-carlos,True,473,441.8512721062,stimulus,
juan-carlos,True,473,442.2962770462,tap,s
juan-carlos,True,474,442.6013150215,stimulus,
juan-carlos,True,474,443.0629150867,tap,l
juan-carlos,True,475,443.3513331413,stimulus,
juan-carlos,True,475,443.7931261063,tap,s
juan-carlos,True,476,444.1013431549,stimulus,
juan-carlos,True,476,444.5435860157,tap,s
juan-carlos,True,477,444.8513660431,stimulus,
juan-carlos,True,477,445.3101711273,tap,l
juan-carlos,True,478,445.6013741493,stimulus,
juan-carlos,True,478,446.0322589874,tap,s
juan-carlos,True,479,446.3514239788,stimulus,
juan-carlos,True,479,446.7460801601,tap,s
juan-carlos,True,480,447.1014549732,stimulus,
juan-carlos,True,480,447.5290260315,tap,l
juan-carlos,True,481,447.8514502048,stimulus,
juan-carlos,True,481,448.4984490871,tap,s
juan-carlos,True,482,448.6014661789,stimulus,
juan-carlos,True,482,449.3096301556,tap,s
juan-carlos,True,483,449.3514862061,stimulus,
juan-carlos,True,484,450.1015050411,stimulus,
juan-carlos,True,484,450.1371791363,tap,l
juan-carlos,True,484,450.8227341175,tap,s
juan-carlos,True,485,450.8515222073,stimulus,
juan-carlos,True,485,451.5648770332,tap,s
juan-carlos,True,486,451.6015410423,stimulus,
juan-carlos,True,487,452.3515582085,stimulus,
juan-carlos,True,487,452.4207901955,tap,l
juan-carlos,True,488,453.1015691757,stimulus,
juan-carlos,True,488,453.1144051552,tap,s
juan-carlos,True,488,453.8324379921,tap,s
juan-carlos,True,489,453.8516271114,stimulus,
juan-carlos,True,489,454.5909531116,tap,l
juan-carlos,True,490,454.6016070843,stimulus,
juan-carlos,True,490,455.3251791000,tap,s
juan-carlos,True,491,455.3516139984,stimulus,
juan-carlos,True,491,456.0108160973,tap,s
juan-carlos,True,492,456.1016290188,stimulus,
juan-carlos,True,492,456.7936251163,tap,l
juan-carlos,True,493,456.8516421318,stimulus,
juan-carlos,True,493,457.4914751053,tap,s
juan-carlos,True,494,457.6016571522,stimulus,
juan-carlos,True,494,458.1770081520,tap,s
juan-carlos,True,495,458.3517341614,stimulus,
juan-carlos,True,495,459.0489630699,tap,l
juan-carlos,True,496,459.1017501354,stimulus,
juan-carlos,True,496,459.7021491528,tap,s
juan-carlos,True,497,459.8517379761,stimulus,
juan-carlos,True,497,460.5378232002,tap,s
juan-carlos,True,498,460.6017379761,stimulus,
juan-carlos,True,498,461.2719800472,tap,l
juan-carlos,True,499,461.3517620564,stimulus,
juan-carlos,True,499,462.0103139877,tap,s
juan-carlos,True,500,462.1018240452,stimulus,
juan-carlos,True,500,462.7444930077,tap,s
juan-carlos,True,501,462.8518261909,stimulus,
juan-carlos,True,501,463.4381639957,tap,l
juan-carlos,True,502,463.6018280983,stimulus,
juan-carlos,True,502,464.2128970623,tap,s
juan-carlos,True,503,464.3518280983,stimulus,
juan-carlos,True,503,464.8821940422,tap,s
juan-carlos,True,504,465.1018440723,stimulus,
juan-carlos,True,504,465.6489760876,tap,l
juan-carlos,True,505,465.8518650532,stimulus,
juan-carlos,True,505,466.4722731113,tap,s
juan-carlos,True,506,466.6018819809,stimulus,
juan-carlos,True,506,467.1255030632,tap,s
juan-carlos,True,507,467.3518941402,stimulus,
juan-carlos,True,507,467.9368300438,tap,l
juan-carlos,True,508,468.1019082069,stimulus,
juan-carlos,True,508,468.6588501930,tap,s
juan-carlos,True,509,468.8519270420,stimulus,
juan-carlos,True,509,469.3565471172,tap,s
juan-carlos,True,510,469.6019489765,stimulus,
juan-carlos,True,510,470.1597461700,tap,l
juan-carlos,True,511,470.3519639969,stimulus,
juan-carlos,True,511,471.0560162067,tap,s
juan-carlos,True,512,471.1019799709,stimulus,
juan-carlos,True,512,471.7903270721,tap,s
juan-carlos,True,513,471.8519971371,stimulus,
juan-carlos,True,513,472.4394609928,tap,l
juan-carlos,True,514,472.6020231247,stimulus,
juan-carlos,True,514,473.1290960312,tap,s
juan-carlos,True,515,473.3520359993,stimulus,
juan-carlos,True,515,473.8911480904,tap,s
juan-carlos,True,516,474.1020560265,stimulus,
juan-carlos,True,516,474.5889580250,tap,l
juan-carlos,True,517,474.8520750999,stimulus,
juan-carlos,True,517,475.4650881290,tap,s
juan-carlos,True,518,475.6020841599,stimulus,
juan-carlos,True,518,476.1304140091,tap,s
juan-carlos,True,519,476.3521020412,stimulus,
juan-carlos,True,519,476.8727791309,tap,l
juan-carlos,True,520,477.1021170616,stimulus,
juan-carlos,True,520,477.6799991131,tap,s
juan-carlos,True,521,477.8521301746,stimulus,
juan-carlos,True,521,478.3817560673,tap,s
juan-carlos,True,522,483.0819821358,probe_task,3
juan-carlos, True,522,488.3320190907,probe_intention,1
juan-carlos,True,522,491.4652290344,probe_distraction,0
juan-carlos,True,523,495.2483530045,stimulus,
juan-carlos,True,523,495.4362490177,tap,s
juan-carlos,True,523,495.9190711975,tap,s
juan-carlos,True,524,495.9981811047,stimulus,
juan-carlos,True,524,496.7140321732,tap,l
juan-carlos,True,525,496.7481751442,stimulus,
juan-carlos,True,525,497.3509500027,tap,s
juan-carlos,True,526,497.4981980324,stimulus,
juan-carlos,True,526,498.0324711800,tap,s
juan-carlos,True,527,498.2482161522,stimulus,
juan-carlos,True,527,498.7625610828,tap,l
juan-carlos,True,528,498.9982321262,stimulus,
juan-carlos,True,528,499.5535969734,tap,s
juan-carlos,True,529,499.7482531071,stimulus,
juan-carlos,True,529,500.2554399967,tap,s
juan-carlos,True,530,500.4982621670,stimulus,
juan-carlos,True,530,501.0544819832,tap,l
juan-carlos,True,531,501.2482810020,stimulus,
juan-carlos,True,531,501.8494842052,tap,s
juan-carlos,True,532,501.9982991219,stimulus,
juan-carlos,True,532,502.5431780815,tap,s
juan-carlos,True,533,502.7483201027,stimulus,
juan-carlos,True,533,503.1800310612,tap,l
juan-carlos,True,534,503.4983379841,stimulus,
juan-carlos,True,534,503.9548912048,tap,s
juan-carlos,True,535,504.2483770847,stimulus,
juan-carlos,True,535,504.6444251537,tap,s
juan-carlos,True,536,504.9983639717,stimulus,
juan-carlos,True,536,505.4395751953,tap,l
juan-carlos,True,537,505.7483789921,stimulus,
juan-carlos,True,537,506.2183260918,tap,s
juan-carlos,True,538,506.4983930588,stimulus,
juan-carlos,True,538,507.1065959930,tap,s
juan-carlos,True,539,507.2484121323,stimulus,
juan-carlos,True,539,507.8409600258,tap,l
juan-carlos,True,540,507.9984200001,stimulus,
juan-carlos,True,540,508.6561400890,tap,s
juan-carlos,True,541,508.7484791279,stimulus,
juan-carlos,True,541,509.4877960682,tap,s
juan-carlos,True,542,509.4984591007,stimulus,
juan-carlos,True,543,510.2484710217,stimulus,
juan-carlos,True,543,510.3030359745,tap,l
juan-carlos,True,544,510.9984869957,stimulus,
juan-carlos,True,544,511.0007970333,tap,s
juan-carlos,True,544,511.7309560776,tap,s
juan-carlos,True,545,511.7485001087,stimulus,
juan-carlos,True,545,512.4003560543,tap,l
juan-carlos,True,546,512.4985120296,stimulus,
juan-carlos,True,546,513.0777990818,tap,s
juan-carlos,True,547,513.2485411167,stimulus,
juan-carlos,True,547,513.9417421818,tap,s
juan-carlos,True,548,513.9985589981,stimulus,
juan-carlos,True,548,514.6922631264,tap,l
juan-carlos,True,549,514.7485811710,stimulus,
juan-carlos,True,549,515.4508020878,tap,s
juan-carlos,True,550,515.4985911846,stimulus,
juan-carlos,True,550,516.1849141121,tap,l
juan-carlos,True,551,516.2486360073,stimulus,
juan-carlos,True,552,516.9986310005,stimulus,
juan-carlos,True,552,517.0083601475,tap,s
juan-carlos,True,552,517.7019581795,tap,s
juan-carlos,True,553,517.7486500740,stimulus,
juan-carlos,True,553,518.4281451702,tap,l
juan-carlos,True,554,518.4986720085,stimulus,
juan-carlos,True,554,519.0933821201,tap,s
juan-carlos,True,555,519.2486841679,stimulus,
juan-carlos,True,555,519.7951691151,tap,s
juan-carlos,True,556,519.9987051487,stimulus,
juan-carlos,True,556,520.5942599773,tap,l
juan-carlos,True,557,520.7487201691,stimulus,
juan-carlos,True,557,521.3406879902,tap,s
juan-carlos,True,558,521.4988071918,stimulus,
juan-carlos,True,558,521.9938070774,tap,s
juan-carlos,True,559,522.2488200665,stimulus,
juan-carlos,True,559,522.9064691067,tap,l
juan-carlos,True,560,522.9988090992,stimulus,
juan-carlos,True,560,523.6690540314,tap,s
juan-carlos,True,561,523.7488100529,stimulus,
juan-carlos,True,561,524.3871490955,tap,s
juan-carlos,True,562,524.4989011288,stimulus,
juan-carlos,True,562,525.1374850273,tap,l
juan-carlos,True,563,525.2488381863,stimulus,
juan-carlos,True,563,525.9000930786,tap,s
juan-carlos,True,564,525.9988970757,stimulus,
juan-carlos,True,564,526.6708111763,tap,s
juan-carlos,True,565,526.7489001751,stimulus,
juan-carlos,True,565,527.3929541111,tap,l
juan-carlos,True,566,527.4989020824,stimulus,
juan-carlos,True,566,528.1433541775,tap,s
juan-carlos,True,567,528.2489202023,stimulus,
juan-carlos,True,567,528.8368999958,tap,s
juan-carlos,True,568,528.9989371300,stimulus,
juan-carlos,True,568,529.5874412060,tap,l
juan-carlos,True,569,529.7489511967,stimulus,
juan-carlos,True,569,530.4351470470,tap,s
juan-carlos,True,570,530.4989809990,stimulus,
juan-carlos,True,570,531.1208171844,tap,s
juan-carlos,True,571,531.2489969730,stimulus,
juan-carlos,True,571,531.9035770893,tap,l
juan-carlos,True,572,531.9990181923,stimulus,
juan-carlos,True,572,532.7148191929,tap,s
juan-carlos,True,573,532.7490391731,stimulus,
juan-carlos,True,573,533.3923251629,tap,s
juan-carlos,True,574,533.4990541935,stimulus,
juan-carlos,True,574,534.1103651524,tap,l
juan-carlos,True,575,534.2490820885,stimulus,
juan-carlos,True,575,534.8283371925,tap,s
juan-carlos,True,576,534.9991161823,stimulus,
juan-carlos,True,576,535.5099050999,tap,s
juan-carlos,True,577,535.7491149902,stimulus,
juan-carlos,True,577,536.2238571644,tap,l
juan-carlos,True,578,536.4991290569,stimulus,
juan-carlos,True,578,536.9661960602,tap,s
juan-carlos,True,579,537.2491550446,stimulus,
juan-carlos,True,579,537.7125070095,tap,s
juan-carlos,True,580,537.9991769791,stimulus,
juan-carlos,True,580,538.4103500843,tap,l
juan-carlos,True,581,538.7491950989,stimulus,
juan-carlos,True,581,539.1242702007,tap,s
juan-carlos,True,582,539.4992141724,stimulus,
juan-carlos,True,582,539.8706901073,tap,s
juan-carlos,True,583,540.2492361069,stimulus,
juan-carlos,True,583,540.6860191822,tap,l
juan-carlos,True,584,540.9992539883,stimulus,
juan-carlos,True,584,541.3715910912,tap,s
juan-carlos,True,585,541.7492730618,stimulus,
