# {'participant': 'juan-carlos', 'session': 'baseline', 'EEG': 'Yes', 'date': '2022_févr._01_1646', 'expName': 'FT-RSGT-rTMS', 'frameRate': 60.00640937600146}
subj, EEG,trial,time, stimulus, response
juan-carlos,True,574,559.3737440109,tap,l
juan-carlos,True,575,559.6538538933,stimulus,
juan-carlos,True,575,560.1487889290,tap,s
juan-carlos,True,576,563.7488141060,probe_task,3
juan-carlos, True,576,566.2157809734,probe_intention,1
juan-carlos,True,576,568.1655950546,probe_distraction,0
juan-carlos,True,577,571.9482319355,stimulus,
juan-carlos,True,577,571.9492559433,tap,s
juan-carlos,True,577,572.6453249454,tap,s
juan-carlos,True,578,572.6980779171,stimulus,
juan-carlos,True,578,573.3878691196,tap,l
juan-carlos,True,579,573.4480760098,stimulus,
juan-carlos,True,580,574.1981010437,stimulus,
juan-carlos,True,580,574.2074511051,tap,s
juan-carlos,True,580,574.9216020107,tap,l
juan-carlos,True,581,574.9481079578,stimulus,
juan-carlos,True,581,575.6600658894,tap,s
juan-carlos,True,582,575.6981298923,stimulus,
juan-carlos,True,582,576.3376789093,tap,s
juan-carlos,True,583,576.4481539726,stimulus,
juan-carlos,True,583,577.0557830334,tap,l
juan-carlos,True,584,577.1981630325,stimulus,
juan-carlos,True,584,577.9200050831,tap,s
juan-carlos,True,585,577.9481880665,stimulus,
juan-carlos,True,585,578.6139171124,tap,s
juan-carlos,True,586,578.6982340813,stimulus,
juan-carlos,True,586,579.3158280849,tap,l
juan-carlos,True,587,579.4482250214,stimulus,
juan-carlos,True,587,580.0787980556,tap,s
juan-carlos,True,588,580.1982400417,stimulus,
juan-carlos,True,588,580.8577868938,tap,s
juan-carlos,True,589,580.9482660294,stimulus,
juan-carlos,True,589,581.5029480457,tap,l
juan-carlos,True,590,581.6982779503,stimulus,
juan-carlos,True,590,582.2698450089,tap,s
juan-carlos,True,591,582.4482970238,stimulus,
juan-carlos,True,591,582.9717209339,tap,s
juan-carlos,True,592,583.1983220577,stimulus,
juan-carlos,True,592,583.6777040958,tap,l
juan-carlos,True,593,583.9483330250,stimulus,
juan-carlos,True,593,584.4568109512,tap,s
juan-carlos,True,594,584.6983559132,stimulus,
juan-carlos,True,594,585.1830809116,tap,s
juan-carlos,True,595,585.4483790398,stimulus,
juan-carlos,True,595,586.0879249573,tap,l
juan-carlos,True,596,586.1984000206,stimulus,
juan-carlos,True,597,586.9484140873,stimulus,
juan-carlos,True,597,587.0616149902,tap,s
juan-carlos,True,598,587.6984329224,stimulus,
juan-carlos,True,598,587.8041410446,tap,l
juan-carlos,True,598,588.3520610332,tap,s
juan-carlos,True,599,588.4484570026,stimulus,
juan-carlos,True,600,589.1984729767,stimulus,
juan-carlos,True,600,589.4433519840,tap,s
juan-carlos,True,601,589.9484930038,stimulus,
juan-carlos,True,601,590.1372179985,tap,l
juan-carlos,True,602,590.6985070705,stimulus,
juan-carlos,True,602,590.8026950359,tap,s
juan-carlos,True,603,591.4485170841,stimulus,
juan-carlos,True,603,591.4722011089,tap,s
juan-carlos,True,603,592.1984670162,tap,l
juan-carlos,True,604,592.1994669437,stimulus,
juan-carlos,True,604,592.9006230831,tap,s
juan-carlos,True,605,592.9486920834,stimulus,
juan-carlos,True,605,593.6795139313,tap,l
juan-carlos,True,606,593.6986930370,stimulus,
juan-carlos,True,606,594.4261300564,tap,s
juan-carlos,True,607,594.4487121105,stimulus,
juan-carlos,True,607,595.1118469238,tap,s
juan-carlos,True,608,595.1987531185,stimulus,
juan-carlos,True,608,595.7976260185,tap,l
juan-carlos,True,609,595.9487659931,stimulus,
juan-carlos,True,609,596.4752869606,tap,s
juan-carlos,True,610,596.6987700462,stimulus,
juan-carlos,True,610,597.3434939384,tap,s
juan-carlos,True,611,597.4488060474,stimulus,
juan-carlos,True,611,598.0292820930,tap,l
juan-carlos,True,612,598.1988029480,stimulus,
juan-carlos,True,612,598.7717049122,tap,s
juan-carlos,True,613,598.9488260746,stimulus,
juan-carlos,True,613,599.5183780193,tap,s
juan-carlos,True,614,599.6988499165,stimulus,
juan-carlos,True,614,600.2162969112,tap,l
juan-carlos,True,615,600.4488630295,stimulus,
juan-carlos,True,615,600.8777019978,tap,s
juan-carlos,True,616,601.1988821030,stimulus,
juan-carlos,True,616,601.6851561069,tap,s
juan-carlos,True,617,601.9488980770,stimulus,
juan-carlos,True,617,602.4032840729,tap,l
juan-carlos,True,618,602.6989200115,stimulus,
juan-carlos,True,618,603.1783471107,tap,s
juan-carlos,True,619,603.4489328861,stimulus,
juan-carlos,True,619,603.8762440681,tap,s
juan-carlos,True,620,604.1989560127,stimulus,
juan-carlos,True,620,604.5986359119,tap,l
juan-carlos,True,621,604.9489688873,stimulus,
juan-carlos,True,621,605.3329560757,tap,s
juan-carlos,True,622,605.6989879608,stimulus,
juan-carlos,True,622,606.0998089314,tap,s
juan-carlos,True,623,606.4490039349,stimulus,
juan-carlos,True,623,606.8140320778,tap,l
juan-carlos,True,624,607.1990249157,stimulus,
juan-carlos,True,624,607.5322439671,tap,s
juan-carlos,True,625,607.9490389824,stimulus,
juan-carlos,True,625,608.3397629261,tap,s
juan-carlos,True,626,608.6990590096,stimulus,
juan-carlos,True,626,609.0700569153,tap,l
juan-carlos,True,627,609.4490759373,stimulus,
juan-carlos,True,627,609.9139130116,tap,s
juan-carlos,True,628,610.1990869045,stimulus,
juan-carlos,True,628,610.6889340878,tap,s
juan-carlos,True,629,610.9490969181,stimulus,
juan-carlos,True,629,611.3868200779,tap,l
juan-carlos,True,630,611.6991200447,stimulus,
juan-carlos,True,630,612.1497149467,tap,s
juan-carlos,True,631,612.4491350651,stimulus,
juan-carlos,True,631,612.8597939014,tap,s
juan-carlos,True,632,613.1991341114,stimulus,
juan-carlos,True,632,613.5251929760,tap,l
juan-carlos,True,633,613.9491729736,stimulus,
juan-carlos,True,633,614.3731269836,tap,s
juan-carlos,True,634,614.6991910934,stimulus,
juan-carlos,True,634,615.1521840096,tap,s
juan-carlos,True,635,615.4492120743,stimulus,
juan-carlos,True,635,615.8135640621,tap,l
juan-carlos,True,636,616.1992321014,stimulus,
juan-carlos,True,636,616.6900401115,tap,s
juan-carlos,True,637,616.9492559433,stimulus,
juan-carlos,True,637,617.3920409679,tap,s
juan-carlos,True,638,617.6992740631,stimulus,
juan-carlos,True,638,618.1061499119,tap,l
juan-carlos,True,639,618.4492878914,stimulus,
juan-carlos,True,639,618.8364720345,tap,s
juan-carlos,True,640,619.1993060112,stimulus,
juan-carlos,True,640,619.5790688992,tap,s
juan-carlos,True,641,619.9493210316,stimulus,
juan-carlos,True,641,620.3256590366,tap,l
juan-carlos,True,642,620.6993379593,stimulus,
juan-carlos,True,642,621.1249330044,tap,s
juan-carlos,True,643,621.4493849277,stimulus,
juan-carlos,True,643,621.9849789143,tap,s
juan-carlos,True,644,622.1994030476,stimulus,
juan-carlos,True,644,622.6991930008,tap,l
juan-carlos,True,645,622.9494240284,stimulus,
juan-carlos,True,645,623.6729309559,tap,s
juan-carlos,True,646,623.6994349957,stimulus,
juan-carlos,True,646,624.4154911041,tap,s
juan-carlos,True,647,624.4494640827,stimulus,
juan-carlos,True,647,625.1460130215,tap,l
juan-carlos,True,648,625.1995000839,stimulus,
juan-carlos,True,648,625.9410610199,tap,s
juan-carlos,True,649,625.9494919777,stimulus,
juan-carlos,True,650,626.6995060444,stimulus,
juan-carlos,True,650,626.7566730976,tap,s
juan-carlos,True,651,627.4495339394,stimulus,
juan-carlos,True,651,627.5316910744,tap,l
juan-carlos,True,652,628.1995539665,stimulus,
juan-carlos,True,652,628.2498431206,tap,s
juan-carlos,True,652,628.9194579124,tap,s
juan-carlos,True,653,628.9495630264,stimulus,
juan-carlos,True,653,629.6539180279,tap,l
juan-carlos,True,654,629.6995849609,stimulus,
juan-carlos,True,655,630.4496750832,stimulus,
juan-carlos,True,655,630.4694349766,tap,s
juan-carlos,True,656,631.1996181011,stimulus,
juan-carlos,True,656,631.2322161198,tap,s
juan-carlos,True,657,631.9496769905,stimulus,
juan-carlos,True,657,631.9506940842,tap,l
juan-carlos,True,657,632.6563699245,tap,s
juan-carlos,True,658,632.6996769905,stimulus,
juan-carlos,True,658,633.4436099529,tap,s
juan-carlos,True,659,633.4496779442,stimulus,
juan-carlos,True,660,634.1997671127,stimulus,
juan-carlos,True,660,634.2022349834,tap,l
juan-carlos,True,660,634.9204978943,tap,s
juan-carlos,True,661,638.3951869011,probe_task,3
juan-carlos, True,661,645.0128889084,probe_intention,1
juan-carlos,True,661,651.4118800163,probe_distraction,0
juan-carlos,True,662,655.1951088905,stimulus,
juan-carlos,True,663,655.9449470043,stimulus,
juan-carlos,True,664,656.6949670315,stimulus,
juan-carlos,True,664,657.0846970081,tap,l
juan-carlos,True,665,657.4449849129,stimulus,
juan-carlos,True,665,658.1352839470,tap,l
juan-carlos,True,666,658.1950058937,stimulus,
juan-carlos,True,666,658.9103329182,tap,s
juan-carlos,True,667,658.9450130463,stimulus,
juan-carlos,True,667,659.5514900684,tap,s
juan-carlos,True,668,659.6950321198,stimulus,
juan-carlos,True,668,660.2657001019,tap,l
juan-carlos,True,669,660.4450469017,stimulus,
juan-carlos,True,669,661.1298959255,tap,s
juan-carlos,True,670,661.1950659752,stimulus,
juan-carlos,True,670,661.8763630390,tap,s
juan-carlos,True,671,661.9450800419,stimulus,
juan-carlos,True,671,662.5703630447,tap,l
juan-carlos,True,672,662.6950929165,stimulus,
juan-carlos,True,672,663.2195580006,tap,s
juan-carlos,True,673,663.4451060295,stimulus,
juan-carlos,True,673,664.0189120770,tap,s
juan-carlos,True,674,664.1951029301,stimulus,
juan-carlos,True,674,664.7533679008,tap,l
juan-carlos,True,675,664.9451510906,stimulus,
juan-carlos,True,675,665.5283410549,tap,s
juan-carlos,True,676,665.6951620579,stimulus,
juan-carlos,True,676,666.3033530712,tap,s
juan-carlos,True,677,666.4451808929,stimulus,
juan-carlos,True,677,666.9404070377,tap,l
juan-carlos,True,678,667.1951980591,stimulus,
juan-carlos,True,678,667.6018900871,tap,s
juan-carlos,True,679,667.9451971054,stimulus,
juan-carlos,True,679,668.3119490147,tap,s
juan-carlos,True,680,668.6952419281,stimulus,
juan-carlos,True,680,669.0383129120,tap,l
juan-carlos,True,681,669.4452650547,stimulus,
juan-carlos,True,681,669.8659601212,tap,s
juan-carlos,True,682,670.1952791214,stimulus,
juan-carlos,True,682,670.6003661156,tap,s
juan-carlos,True,683,670.9453079700,stimulus,
juan-carlos,True,683,671.2861170769,tap,l
juan-carlos,True,684,671.6953060627,stimulus,
juan-carlos,True,684,672.1827840805,tap,s
juan-carlos,True,685,672.4453279972,stimulus,
juan-carlos,True,685,672.9253630638,tap,s
juan-carlos,True,686,673.1953558922,stimulus,
juan-carlos,True,686,673.6353869438,tap,l
juan-carlos,True,687,673.9453639984,stimulus,
juan-carlos,True,687,674.4347870350,tap,s
juan-carlos,True,688,674.6953880787,stimulus,
juan-carlos,True,688,675.1285650730,tap,s
juan-carlos,True,689,675.4454240799,stimulus,
juan-carlos,True,689,675.7981491089,tap,l
juan-carlos,True,690,676.1954250336,stimulus,
juan-carlos,True,690,676.5327188969,tap,s
juan-carlos,True,691,676.9454700947,stimulus,
juan-carlos,True,692,677.6954689026,stimulus,
juan-carlos,True,692,677.7130970955,tap,s
juan-carlos,True,692,678.3745779991,tap,l
juan-carlos,True,693,678.4454829693,stimulus,
juan-carlos,True,693,679.1860599518,tap,s
juan-carlos,True,694,679.1955080032,stimulus,
juan-carlos,True,694,679.9448370934,tap,s
juan-carlos,True,695,679.9458320141,stimulus,
juan-carlos,True,695,680.6184470654,tap,l
juan-carlos,True,696,680.6955370903,stimulus,
juan-carlos,True,696,681.3852119446,tap,s
juan-carlos,True,697,681.4455559254,stimulus,
juan-carlos,True,697,682.1644051075,tap,s
juan-carlos,True,698,682.1955730915,stimulus,
juan-carlos,True,698,682.7934050560,tap,l
juan-carlos,True,699,682.9455940723,stimulus,
juan-carlos,True,699,683.5440590382,tap,s
juan-carlos,True,700,683.6956119537,stimulus,
juan-carlos,True,700,684.3231499195,tap,s
juan-carlos,True,701,684.4456439018,stimulus,
juan-carlos,True,701,685.0698089600,tap,l
juan-carlos,True,702,685.1957299709,stimulus,
juan-carlos,True,702,685.7149789333,tap,s
juan-carlos,True,703,685.9457309246,stimulus,
juan-carlos,True,703,686.4940710068,tap,s
juan-carlos,True,704,686.6957321167,stimulus,
juan-carlos,True,704,687.2123379707,tap,l
juan-carlos,True,705,687.4457330704,stimulus,
juan-carlos,True,705,687.9547839165,tap,s
juan-carlos,True,706,688.1958041191,stimulus,
juan-carlos,True,706,688.7054450512,tap,s
juan-carlos,True,707,688.9458029270,stimulus,
juan-carlos,True,707,689.4724619389,tap,l
juan-carlos,True,708,689.6957850456,stimulus,
juan-carlos,True,708,690.1500449181,tap,s
juan-carlos,True,709,690.4458041191,stimulus,
juan-carlos,True,709,690.8803579807,tap,s
juan-carlos,True,710,691.1958210468,stimulus,
juan-carlos,True,710,691.6229009628,tap,l
juan-carlos,True,711,691.9458410740,stimulus,
juan-carlos,True,711,692.3816549778,tap,s
juan-carlos,True,712,692.6958539486,stimulus,
juan-carlos,True,712,693.2093119621,tap,s
juan-carlos,True,713,693.4458761215,stimulus,
juan-carlos,True,713,693.8424589634,tap,l
juan-carlos,True,714,694.1959009171,stimulus,
juan-carlos,True,714,694.7148339748,tap,s
juan-carlos,True,715,694.9459140301,stimulus,
juan-carlos,True,715,695.4248640537,tap,s
juan-carlos,True,716,695.6959640980,stimulus,
juan-carlos,True,716,696.1147420406,tap,l
juan-carlos,True,717,696.4459769726,stimulus,
juan-carlos,True,717,696.8329560757,tap,s
juan-carlos,True,718,697.1959950924,stimulus,
juan-carlos,True,718,697.5916459560,tap,s
juan-carlos,True,719,697.9460120201,stimulus,
juan-carlos,True,719,698.3139650822,tap,l
juan-carlos,True,720,698.6960210800,stimulus,
juan-carlos,True,720,699.1253020763,tap,s
juan-carlos,True,721,699.4460380077,stimulus,
juan-carlos,True,721,699.8841419220,tap,s
juan-carlos,True,722,700.1960570812,stimulus,
juan-carlos,True,722,700.6590979099,tap,l
juan-carlos,True,723,700.9460721016,stimulus,
juan-carlos,True,723,701.3772559166,tap,s
juan-carlos,True,724,701.6960940361,stimulus,
juan-carlos,True,724,702.1119420528,tap,s
juan-carlos,True,725,702.4460859299,stimulus,
juan-carlos,True,725,702.8948009014,tap,l
juan-carlos,True,726,703.1961278915,stimulus,
juan-carlos,True,726,703.6050019264,tap,s
juan-carlos,True,727,703.9461400509,stimulus,
juan-carlos,True,727,704.3190550804,tap,s
juan-carlos,True,728,704.6961550713,stimulus,
juan-carlos,True,728,705.0494549274,tap,l
juan-carlos,True,729,705.4461729527,stimulus,
juan-carlos,True,729,705.8609840870,tap,s
juan-carlos,True,730,706.1961650848,stimulus,
juan-carlos,True,730,706.6278460026,tap,s
juan-carlos,True,731,706.9462080002,stimulus,
juan-carlos,True,731,707.3906590939,tap,l
juan-carlos,True,732,707.6962249279,stimulus,
juan-carlos,True,732,708.1170151234,tap,s
juan-carlos,True,733,708.4462389946,stimulus,
juan-carlos,True,733,708.9163119793,tap,s
juan-carlos,True,734,709.1962630749,stimulus,
juan-carlos,True,734,709.6832549572,tap,l
juan-carlos,True,735,709.9462769032,stimulus,
juan-carlos,True,735,710.4257581234,tap,s
juan-carlos,True,736,710.6962990761,stimulus,
juan-carlos,True,736,711.2858550549,tap,s
juan-carlos,True,737,711.4463160038,stimulus,
juan-carlos,True,737,711.9189450741,tap,l
juan-carlos,True,738,712.1963329315,stimulus,
juan-carlos,True,738,712.6858310699,tap,s
juan-carlos,True,739,712.9463589191,stimulus,
juan-carlos,True,739,713.4770469666,tap,s
juan-carlos,True,740,713.6963779926,stimulus,
juan-carlos,True,740,714.1587629318,tap,l
juan-carlos,True,741,714.4463939667,stimulus,
juan-carlos,True,741,715.0188589096,tap,s
juan-carlos,True,742,715.1963870525,stimulus,
juan-carlos,True,742,715.7330880165,tap,s
juan-carlos,True,743,715.9464259148,stimulus,
juan-carlos,True,743,716.5187659264,tap,l
juan-carlos,True,744,716.6964371204,stimulus,
juan-carlos,True,745,717.4464519024,stimulus,
juan-carlos,True,745,717.4520089626,tap,s
juan-carlos,True,745,718.1457669735,tap,s
juan-carlos,True,746,718.1964731216,stimulus,
juan-carlos,True,746,718.7667679787,tap,l
juan-carlos,True,747,718.9464869499,stimulus,
juan-carlos,True,747,719.5255110264,tap,s
juan-carlos,True,748,719.6965069771,stimulus,
juan-carlos,True,748,720.3125059605,tap,s
juan-carlos,True,749,720.4465320110,stimulus,
juan-carlos,True,749,720.9618771076,tap,l
juan-carlos,True,750,724.2261760235,probe_task,3
juan-carlos, True,750,726.2263469696,probe_intention,1
juan-carlos,True,750,728.3597199917,probe_distraction,0
juan-carlos,True,751,732.1422159672,stimulus,
juan-carlos,True,751,732.3308620453,tap,s
juan-carlos,True,752,732.8920600414,stimulus,
juan-carlos,True,752,732.9393908978,tap,s
juan-carlos,True,752,733.5928559303,tap,l
juan-carlos,True,753,733.6420760155,stimulus,
juan-carlos,True,753,734.3433289528,tap,s
juan-carlos,True,754,734.3920950890,stimulus,
juan-carlos,True,754,735.0210258961,tap,s
juan-carlos,True,755,735.1421120167,stimulus,
juan-carlos,True,755,735.7473950386,tap,l
juan-carlos,True,756,735.8921260834,stimulus,
juan-carlos,True,756,736.5629251003,tap,s
juan-carlos,True,757,736.6421420574,stimulus,
juan-carlos,True,757,737.2445518970,tap,s
juan-carlos,True,758,737.3921630383,stimulus,
juan-carlos,True,758,737.9222350121,tap,l
juan-carlos,True,759,738.1421771049,stimulus,
juan-carlos,True,759,738.7296700478,tap,s
juan-carlos,True,760,738.8921959400,stimulus,
juan-carlos,True,760,739.4276289940,tap,s
juan-carlos,True,761,739.6422219276,stimulus,
juan-carlos,True,761,740.1053280830,tap,l
juan-carlos,True,762,740.3922410011,stimulus,
juan-carlos,True,762,740.9896860123,tap,s
juan-carlos,True,763,741.1422610283,stimulus,
juan-carlos,True,763,741.6430671215,tap,s
juan-carlos,True,764,741.8922929764,stimulus,
juan-carlos,True,764,742.4058859348,tap,l
juan-carlos,True,765,742.6423010826,stimulus,
juan-carlos,True,765,743.1159310341,tap,s
juan-carlos,True,766,743.3923010826,stimulus,
juan-carlos,True,766,743.9233839512,tap,s
juan-carlos,True,767,744.1423490047,stimulus,
juan-carlos,True,767,744.6091439724,tap,l
juan-carlos,True,768,744.8923969269,stimulus,
juan-carlos,True,768,745.4896779060,tap,s
juan-carlos,True,769,745.6423830986,stimulus,
juan-carlos,True,769,746.2118000984,tap,s
juan-carlos,True,770,746.3923859596,stimulus,
juan-carlos,True,770,746.9421660900,tap,l
juan-carlos,True,771,747.1424090862,stimulus,
juan-carlos,True,771,747.7170989513,tap,s
juan-carlos,True,772,747.8924250603,stimulus,
juan-carlos,True,772,748.4352669716,tap,s
juan-carlos,True,773,748.6424219608,stimulus,
juan-carlos,True,773,749.2468531132,tap,l
juan-carlos,True,774,749.3924679756,stimulus,
juan-carlos,True,774,749.9488730431,tap,s
juan-carlos,True,775,750.1425061226,stimulus,
juan-carlos,True,775,750.7400228977,tap,s
juan-carlos,True,776,750.8925080299,stimulus,
juan-carlos,True,776,751.4258060455,tap,l
juan-carlos,True,777,751.6424980164,stimulus,
juan-carlos,True,777,752.1238069534,tap,s
juan-carlos,True,778,752.3925399780,stimulus,
juan-carlos,True,778,752.8744320869,tap,s
juan-carlos,True,779,753.1425609589,stimulus,
juan-carlos,True,779,753.5114839077,tap,l
juan-carlos,True,780,753.8925778866,stimulus,
juan-carlos,True,780,754.3068089485,tap,s
juan-carlos,True,781,754.6425960064,stimulus,
juan-carlos,True,781,755.0411329269,tap,s
juan-carlos,True,782,755.3926129341,stimulus,
juan-carlos,True,782,755.7715070248,tap,l
juan-carlos,True,783,756.1426100731,stimulus,
juan-carlos,True,783,756.5628120899,tap,s
juan-carlos,True,784,756.8926489353,stimulus,
juan-carlos,True,784,757.2769079208,tap,s
juan-carlos,True,785,757.6426711082,stimulus,
juan-carlos,True,785,758.0438139439,tap,l
juan-carlos,True,786,758.3926920891,stimulus,
juan-carlos,True,786,758.7782430649,tap,s
juan-carlos,True,787,759.1427140236,stimulus,
juan-carlos,True,787,759.5532391071,tap,s
juan-carlos,True,788,759.8927280903,stimulus,
juan-carlos,True,788,760.3524680138,tap,l
juan-carlos,True,789,760.6428170204,stimulus,
juan-carlos,True,789,761.0058929920,tap,s
juan-carlos,True,790,761.3928179741,stimulus,
juan-carlos,True,790,761.8173220158,tap,s
juan-carlos,True,791,762.1428189278,stimulus,
juan-carlos,True,791,762.5557229519,tap,l
juan-carlos,True,792,762.8928201199,stimulus,
juan-carlos,True,792,763.3997340202,tap,s
juan-carlos,True,793,763.6428189278,stimulus,
juan-carlos,True,793,764.2111649513,tap,s
juan-carlos,True,794,764.3928899765,stimulus,
juan-carlos,True,794,764.9781599045,tap,l
juan-carlos,True,795,765.1428921223,stimulus,
juan-carlos,True,795,765.7653748989,tap,s
juan-carlos,True,796,765.8928921223,stimulus,
juan-carlos,True,796,766.5322420597,tap,s
juan-carlos,True,797,766.6429290771,stimulus,
juan-carlos,True,797,767.1773929596,tap,l
juan-carlos,True,798,767.3929419518,stimulus,
juan-carlos,True,798,768.0335490704,tap,s
juan-carlos,True,799,768.1429419518,stimulus,
juan-carlos,True,799,768.7112050056,tap,s
juan-carlos,True,800,768.8929629326,stimulus,
juan-carlos,True,800,769.3808970451,tap,l
juan-carlos,True,801,769.6429879665,stimulus,
juan-carlos,True,801,770.1152000427,tap,s
juan-carlos,True,802,770.3930120468,stimulus,
juan-carlos,True,802,770.8456060886,tap,s
juan-carlos,True,803,771.1430280209,stimulus,
juan-carlos,True,803,771.5678288937,tap,l
juan-carlos,True,804,771.8930521011,stimulus,
juan-carlos,True,804,772.3265979290,tap,s
juan-carlos,True,805,772.6430680752,stimulus,
juan-carlos,True,805,773.0204730034,tap,s
juan-carlos,True,806,773.3930909634,stimulus,
juan-carlos,True,806,773.7548320293,tap,l
juan-carlos,True,807,774.1431069374,stimulus,
juan-carlos,True,807,774.5396199226,tap,s
juan-carlos,True,808,774.8931250572,stimulus,
juan-carlos,True,808,775.3325810432,tap,s
juan-carlos,True,809,778.5399489403,probe_task,3
juan-carlos, True,809,780.7069571018,probe_intention,1
juan-carlos,True,809,782.9236640930,probe_distraction,0
juan-carlos,True,810,786.7075300217,stimulus,
juan-carlos,True,810,786.9246549606,tap,s
juan-carlos,True,810,787.4562499523,tap,s
juan-carlos,True,811,787.4573841095,stimulus,
juan-carlos,True,811,788.1175849438,tap,l
juan-carlos,True,812,788.2073950768,stimulus,
juan-carlos,True,812,788.9129199982,tap,s
juan-carlos,True,813,788.9574179649,stimulus,
juan-carlos,True,813,789.6473369598,tap,s
juan-carlos,True,814,789.7074320316,stimulus,
juan-carlos,True,814,790.3655760288,tap,l
juan-carlos,True,815,790.4574470520,stimulus,
juan-carlos,True,815,791.1568520069,tap,s
juan-carlos,True,816,791.2074599266,stimulus,
juan-carlos,True,816,791.9155499935,tap,s
juan-carlos,True,817,791.9574859142,stimulus,
juan-carlos,True,817,792.5851209164,tap,l
juan-carlos,True,818,792.7075150013,stimulus,
juan-carlos,True,818,793.3074369431,tap,s
juan-carlos,True,819,793.4575200081,stimulus,
juan-carlos,True,819,794.0864689350,tap,s
juan-carlos,True,820,794.2075390816,stimulus,
juan-carlos,True,820,794.7803230286,tap,l
juan-carlos,True,821,794.9575550556,stimulus,
juan-carlos,True,821,795.5390350819,tap,s
juan-carlos,True,822,795.7075500488,stimulus,
juan-carlos,True,822,796.2896909714,tap,s
juan-carlos,True,823,796.4575939178,stimulus,
juan-carlos,True,823,797.0282249451,tap,l
juan-carlos,True,824,797.2076160908,stimulus,
juan-carlos,True,824,797.7342529297,tap,s
juan-carlos,True,825,797.9576370716,stimulus,
juan-carlos,True,825,798.5741081238,tap,s
juan-carlos,True,826,798.7076499462,stimulus,
juan-carlos,True,826,799.3044888973,tap,l
juan-carlos,True,827,799.4576630592,stimulus,
juan-carlos,True,827,800.0388619900,tap,s
juan-carlos,True,828,800.2076749802,stimulus,
juan-carlos,True,828,800.8138639927,tap,s
juan-carlos,True,829,800.9576931000,stimulus,
juan-carlos,True,829,801.4874548912,tap,l
juan-carlos,True,830,801.7077109814,stimulus,
juan-carlos,True,830,802.3232738972,tap,s
juan-carlos,True,831,802.4577319622,stimulus,
juan-carlos,True,831,803.1347498894,tap,s
juan-carlos,True,832,803.2077510357,stimulus,
juan-carlos,True,832,803.7839601040,tap,l
juan-carlos,True,833,803.9577770233,stimulus,
juan-carlos,True,833,804.5185549259,tap,s
juan-carlos,True,834,804.7078690529,stimulus,
juan-carlos,True,834,805.3179769516,tap,s
juan-carlos,True,835,805.4578690529,stimulus,
juan-carlos,True,835,805.9874389172,tap,l
juan-carlos,True,836,806.2078890800,stimulus,
juan-carlos,True,836,806.8475549221,tap,s
juan-carlos,True,837,806.9578709602,stimulus,
juan-carlos,True,837,807.4927859306,tap,s
juan-carlos,True,838,807.7078719139,stimulus,
juan-carlos,True,838,808.2556059361,tap,l
juan-carlos,True,839,808.4578731060,stimulus,
juan-carlos,True,839,809.0185658932,tap,s
juan-carlos,True,840,809.2079420090,stimulus,
juan-carlos,True,840,809.7772920132,tap,s
juan-carlos,True,841,809.9579429626,stimulus,
juan-carlos,True,841,810.4549689293,tap,l
juan-carlos,True,842,810.7079439163,stimulus,
juan-carlos,True,842,811.1732480526,tap,s
juan-carlos,True,843,811.4579811096,stimulus,
juan-carlos,True,843,811.8710570335,tap,s
juan-carlos,True,844,812.2079710960,stimulus,
juan-carlos,True,844,812.6786110401,tap,l
juan-carlos,True,845,812.9579861164,stimulus,
juan-carlos,True,845,813.4696989059,tap,s
juan-carlos,True,846,813.7080039978,stimulus,
juan-carlos,True,846,814.2203860283,tap,s
juan-carlos,True,847,814.4580230713,stimulus,
juan-carlos,True,847,814.9669859409,tap,l
juan-carlos,True,848,815.2080430984,stimulus,
juan-carlos,True,848,815.7338800430,tap,s
juan-carlos,True,849,815.9580619335,stimulus,
juan-carlos,True,849,816.5249640942,tap,s
juan-carlos,True,850,816.7080790997,stimulus,
juan-carlos,True,850,817.1742200851,tap,l
juan-carlos,True,851,817.4581000805,stimulus,
juan-carlos,True,851,817.9735889435,tap,s
juan-carlos,True,852,818.2081151009,stimulus,
juan-carlos,True,852,818.7323889732,tap,s
juan-carlos,True,853,818.9581320286,stimulus,
juan-carlos,True,853,819.4587709904,tap,l
juan-carlos,True,854,819.7081539631,stimulus,
juan-carlos,True,854,820.1729540825,tap,s
juan-carlos,True,855,820.4581739902,stimulus,
juan-carlos,True,855,820.9398860931,tap,s
juan-carlos,True,856,821.2081971169,stimulus,
juan-carlos,True,856,821.6986091137,tap,l
juan-carlos,True,857,821.9582080841,stimulus,
juan-carlos,True,857,822.4937601089,tap,s
juan-carlos,True,858,822.7082140446,stimulus,
juan-carlos,True,858,823.2200689316,tap,s
juan-carlos,True,859,823.4582300186,stimulus,
juan-carlos,True,859,823.9707911015,tap,l
juan-carlos,True,860,824.2082409859,stimulus,
juan-carlos,True,860,824.6809780598,tap,s
juan-carlos,True,861,824.9583508968,stimulus,
juan-carlos,True,861,825.5006051064,tap,s
juan-carlos,True,862,825.7083139420,stimulus,
juan-carlos,True,862,826.2269880772,tap,l
juan-carlos,True,863,826.4583389759,stimulus,
juan-carlos,True,863,826.9531440735,tap,s
juan-carlos,True,864,827.2083458900,stimulus,
juan-carlos,True,864,827.7971761227,tap,s
juan-carlos,True,865,827.9583818913,stimulus,
juan-carlos,True,865,828.5153810978,tap,l
juan-carlos,True,866,828.7084009647,stimulus,
