# {'participant': 'toni', 'session': 'baseline', 'EEG': 'Yes', 'date': '2022_Feb_08_1834', 'expName': 'FT-RSGT-rTMS', 'frameRate': 60.04881091611103}
condition,block_num,subj, EEG,trial,time, stimulus, response
baseline_7,7,toni,True,237,199.0353430740,stimulus,
baseline_7,7,toni, True,237,199.0625852720,tap,l
baseline_7,7,toni, True,237,199.7662860450,tap,l
baseline_7,7,toni,True,238,199.7854224880,stimulus,
baseline_7,7,toni,True,239,200.5355458440,stimulus,
baseline_7,7,toni, True,239,200.6062378860,tap,s
baseline_7,7,toni,True,240,201.2856823170,stimulus,
baseline_7,7,toni, True,240,201.3262236830,tap,l
baseline_7,7,toni,True,241,202.0357983370,stimulus,
baseline_7,7,toni, True,241,202.0783222910,tap,l
baseline_7,7,toni, True,241,202.7822095160,tap,s
baseline_7,7,toni,True,242,202.7858567820,stimulus,
baseline_7,7,toni,True,243,203.5359828360,stimulus,
baseline_7,7,toni, True,243,203.5424151650,tap,l
baseline_7,7,toni,True,244,204.2860914200,stimulus,
baseline_7,7,toni, True,244,204.3425671120,tap,l
baseline_7,7,toni, True,244,204.9423089180,tap,s
baseline_7,7,toni,True,245,205.0361471820,stimulus,
baseline_7,7,toni, True,245,205.6784827340,tap,l
baseline_7,7,toni,True,246,205.7862293040,stimulus,
baseline_7,7,toni, True,246,206.4623241860,tap,l
