# {'participant': 'toni', 'session': 'randTMS', 'EEG': 'Yes', 'date': '2022_Feb_08_1802', 'expName': 'FT-RSGT-rTMS', 'frameRate': 60.031995373551176}
condition,block_num,subj, EEG,trial,time, stimulus, response
active_arrhTMS_5,5,toni,True,78,69.8280414270,stimulus,
active_arrhTMS_5,5,toni,True,78,70.5106953010,tap,l
active_arrhTMS_5,5,toni,True,79,70.5781672120,stimulus,
active_arrhTMS_5,5,toni,True,79,71.3106574500,tap,s
active_arrhTMS_5,5,toni,True,80,71.3283036510,stimulus,
active_arrhTMS_5,5,toni,True,5,71.8540852420,pulse,NA
active_arrhTMS_5,5,toni,True,6,71.9955657950,pulse,NA
active_arrhTMS_5,5,toni,True,80,72.0227069080,tap,l
active_arrhTMS_5,5,toni,True,7,72.0573415960,pulse,NA
active_arrhTMS_5,5,toni,True,81,72.0783904800,stimulus,
active_arrhTMS_5,5,toni,True,9,72.3593267940,pulse,NA
active_arrhTMS_5,5,toni,True,81,72.7268273880,tap,s
active_arrhTMS_5,5,toni,True,82,72.8285037240,stimulus,
active_arrhTMS_5,5,toni,True,82,73.5186709540,tap,l
active_arrhTMS_5,5,toni,True,83,73.5785631160,stimulus,
active_arrhTMS_5,5,toni,True,83,74.2866159020,tap,s
active_arrhTMS_5,5,toni,True,84,74.3287121640,stimulus,
active_arrhTMS_5,5,toni,True,84,75.0305838340,tap,s
active_arrhTMS_5,5,toni,True,85,75.0787936200,stimulus,
active_arrhTMS_5,5,toni,True,85,75.8146775120,tap,l
active_arrhTMS_5,5,toni,True,86,75.8289403370,stimulus,
active_arrhTMS_5,5,toni,True,86,76.5427499960,tap,s
active_arrhTMS_5,5,toni,True,87,76.5790329430,stimulus,
active_arrhTMS_5,5,toni,True,9,76.5930708220,pulse,NA
active_arrhTMS_5,5,toni,True,10,76.7133200630,pulse,NA
active_arrhTMS_5,5,toni,True,11,76.7880592040,pulse,NA
active_arrhTMS_5,5,toni,True,13,77.1031438320,pulse,NA
active_arrhTMS_5,5,toni,True,87,77.3105311400,tap,l
active_arrhTMS_5,5,toni,True,88,77.3291334450,stimulus,
active_arrhTMS_5,5,toni,True,88,77.7587188250,tap,l
active_arrhTMS_5,5,toni,True,89,78.0792229140,stimulus,
active_arrhTMS_5,5,toni,True,89,78.1346779950,tap,l
active_arrhTMS_5,5,toni,True,90,78.8293614900,stimulus,
